Timestamp,HVAC_Status,HVAC_Idle_Power,HVAC_Fault_Log,HVAC_Total_Power,Refrigerator_Status,Refrigerator_Idle_Power,Refrigerator_Fault_Log,Refrigerator_Total_Power,Lights_Status,Lights_Idle_Power,Lights_Fault_Log,Lights_Total_Power,Computers_Status,Computers_Idle_Power,Computers_Fault_Log,Computers_Total_Power,Machinery_Status,Machinery_Idle_Power,Machinery_Fault_Log,Machinery_Total_Power,Printers_Status,Printers_Idle_Power,Printers_Fault_Log,Printers_Total_Power,Water Heater_Status,Water Heater_Idle_Power,Water Heater_Fault_Log,Water Heater_Total_Power
2023-01-01 10:00:00,1,0.0,0.0,3500.0,0,11.38611854054949,0.0,11.38611854054949,0,5.925109960226097,0.0,5.925109960226097,0,22.43054436638037,0.0,22.43054436638037,1,0.0,0.0,5000.0,0,30.041285377455345,0.0,30.041285377455345,1,0.0,0.0,4500.0
2023-01-01 11:00:00,0,246.09303235742425,0.0,246.09303235742425,1,0.0,0.0,200.0,0,8.618532577502789,0.0,8.618532577502789,1,0.0,0.0,150.0,0,478.5914617477593,0.0,478.5914617477593,1,0.0,0.0,300.0,0,427.7925937188904,0.0,427.7925937188904
2023-01-01 12:00:00,0,205.2223127597795,0.0,205.2223127597795,0,26.29390385649114,0.0,26.29390385649114,0,6.664100121389858,0.0,6.664100121389858,0,14.474337577199822,0.0,14.474337577199822,0,557.58777541288,0.0,557.58777541288,0,41.45977245260353,0.0,41.45977245260353,0,366.0862387844415,0.0,366.0862387844415
2023-01-01 13:00:00,0,332.82309244875773,0.0,332.82309244875773,0,18.059637634614482,0.0,18.059637634614482,0,4.654274631221173,0.0,4.654274631221173,0,21.69614555943939,0.0,21.69614555943939,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-01 14:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,0,6.358975863535537,0.0,6.358975863535537,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,0,21.460305045276584,0.0,21.460305045276584,1,0.0,0.0,4500.0
2023-01-01 15:00:00,0,220.59569493384288,0.0,220.59569493384288,1,0.0,0.0,200.0,0,4.983718272474594,0.0,4.983718272474594,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,0,286.6363561423819,0.0,286.6363561423819
2023-01-01 16:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,0,5.738924393596761,0.0,5.738924393596761,0,20.60791316135065,0.0,20.60791316135065,0,291.75171748862,0.0,291.75171748862,0,40.97240014161772,0.0,40.97240014161772,0,379.35646752893524,0.0,379.35646752893524
2023-01-01 17:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,0.0,60.0,1,0.0,0.0,150.0,0,694.6662018476832,0.0,694.6662018476832,0,28.50954334702709,0.0,28.50954334702709,1,0.0,0.0,4500.0
2023-01-01 18:00:00,0,320.2957757520944,0.0,320.2957757520944,0,10.296514907142447,0.0,10.296514907142447,1,0.0,0.0,60.0,0,16.197388913320683,0.0,16.197388913320683,0,420.7414260104057,0.0,420.7414260104057,1,0.0,0.0,300.0,0,459.60735545778834,0.0,459.60735545778834
2023-01-01 19:00:00,1,0.0,0.0,3500.0,0,10.6482881725495,0.0,10.6482881725495,1,0.0,0.0,60.0,1,0.0,0.0,150.0,0,327.2334528980557,0.0,327.2334528980557,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-01 20:00:00,0,419.92186270576957,0.0,419.92186270576957,0,24.299355043982132,0.0,24.299355043982132,1,0.0,0.0,60.0,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-01 21:00:00,0,250.10890325125087,0.0,250.10890325125087,1,0.0,0.0,200.0,0,5.375173659864127,0.0,5.375173659864127,0,11.758074971103214,0.0,11.758074971103214,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-01 22:00:00,1,0.0,0.0,3500.0,0,29.064500918895774,0.0,29.064500918895774,0,7.44718195773026,0.0,7.44718195773026,1,0.0,0.0,150.0,0,704.6310004171381,0.0,704.6310004171381,0,15.240362477725297,0.0,15.240362477725297,1,0.0,0.0,4500.0
2023-01-01 23:00:00,0,432.98672935923076,0.0,432.98672935923076,1,0.0,0.0,200.0,1,0.0,0.0,60.0,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,0,361.3749139163278,0.0,361.3749139163278
2023-01-02 00:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,0.0,60.0,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,0,267.71133065176156,0.0,267.71133065176156
2023-01-02 01:00:00,1,0.0,0.0,3500.0,0,27.844596069033813,0.0,27.844596069033813,0,6.970348638542906,0.0,6.970348638542906,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,0,29.671874602894935,0.0,29.671874602894935,0,258.2066116492224,0.0,258.2066116492224
2023-01-02 02:00:00,1,0.0,0.0,3500.0,0,12.548231798932965,0.0,12.548231798932965,1,0.0,0.0,60.0,0,9.093445760017588,0.0,9.093445760017588,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-02 03:00:00,0,215.09431910124823,0.0,215.09431910124823,1,0.0,0.0,200.0,0,6.701903186931671,0.0,6.701903186931671,1,0.0,0.0,150.0,0,661.6174546414627,0.0,661.6174546414627,0,43.24663387285135,0.0,43.24663387285135,1,0.0,0.0,4500.0
2023-01-02 04:00:00,0,480.6108680765852,0.0,480.6108680765852,0,27.344479396697174,0.0,27.344479396697174,0,4.490684365721663,0.0,4.490684365721663,0,15.71470080458279,0.0,15.71470080458279,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,0,392.59206127431554,0.0,392.59206127431554
2023-01-02 05:00:00,0,223.2914751859875,0.0,223.2914751859875,0,13.480094583775573,0.0,13.480094583775573,0,6.633425021853504,0.0,6.633425021853504,0,8.244285124432421,0.0,8.244285124432421,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-02 06:00:00,1,0.0,0.0,3500.0,0,20.619283957797595,0.0,20.619283957797595,0,4.883933388377138,0.0,4.883933388377138,1,0.0,0.0,150.0,0,421.954044406705,0.0,421.954044406705,0,31.359257051194,0.0,31.359257051194,0,519.9183911367866,0.0,519.9183911367866
2023-01-02 07:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,0.0,60.0,1,0.0,0.0,150.0,0,395.3821411525073,0.0,395.3821411525073,0,20.20982325586934,0.0,20.20982325586934,0,443.23036797970093,0.0,443.23036797970093
2023-01-02 08:00:00,0,295.8400283457355,0.0,295.8400283457355,1,0.0,0.0,200.0,1,0.0,0.0,60.0,0,20.846802217656105,0.0,20.846802217656105,0,481.1805196970192,0.0,481.1805196970192,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-02 09:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,0.0,60.0,0,18.56447377595473,0.0,18.56447377595473,0,259.982427947105,0.0,259.982427947105,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-02 10:00:00,0,477.86626508914725,0.0,477.86626508914725,1,0.0,0.0,200.0,1,0.0,0.0,60.0,0,9.524244530305685,0.0,9.524244530305685,0,334.80369229099887,0.0,334.80369229099887,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-02 11:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,0,5.608004572832954,0.0,5.608004572832954,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-02 12:00:00,0,345.753905341159,0.0,345.753905341159,0,14.481153157506338,0.0,14.481153157506338,0,4.962123983556826,0.0,4.962123983556826,1,0.0,0.0,150.0,0,418.1080682914215,0.0,418.1080682914215,1,0.0,0.0,300.0,0,638.4117643411057,0.0,638.4117643411057
2023-01-02 13:00:00,1,0.0,0.0,3500.0,0,12.810897433556235,0.0,12.810897433556235,0,8.061917927891995,0.0,8.061917927891995,1,0.0,0.0,150.0,0,696.8812139255615,0.0,696.8812139255615,0,19.26785203002599,0.0,19.26785203002599,1,0.0,0.0,4500.0
2023-01-02 14:00:00,0,259.5955980921496,0.0,259.5955980921496,1,0.0,0.0,200.0,1,0.0,0.0,60.0,1,0.0,0.0,150.0,0,647.7966686872229,0.0,647.7966686872229,1,0.0,0.0,300.0,0,505.1070566952128,0.0,505.1070566952128
2023-01-02 15:00:00,1,0.0,0.0,3500.0,0,12.372542041196647,0.0,12.372542041196647,1,0.0,0.0,60.0,0,13.256007250003199,0.0,13.256007250003199,1,0.0,0.0,5000.0,0,32.337543328672304,0.0,32.337543328672304,0,476.7089314187894,0.0,476.7089314187894
2023-01-02 16:00:00,0,250.312822991501,0.0,250.312822991501,1,0.0,0.0,200.0,1,0.0,0.0,60.0,0,22.49096259562874,0.0,22.49096259562874,0,702.9753539237238,0.0,702.9753539237238,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-02 17:00:00,1,0.0,0.0,3500.0,0,18.468431363113297,0.0,18.468431363113297,0,6.8745667752120525,0.0,6.8745667752120525,1,0.0,0.0,150.0,0,694.9851735564882,0.0,694.9851735564882,0,23.71759916913025,0.0,23.71759916913025,1,0.0,0.0,4500.0
2023-01-02 18:00:00,0,267.18961550150686,0.0,267.18961550150686,0,24.45735717014945,0.0,24.45735717014945,0,3.814236217032065,0.0,3.814236217032065,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,0,32.24684824444429,0.0,32.24684824444429,0,561.6797854187454,0.0,561.6797854187454
2023-01-02 19:00:00,0,246.386529632168,0.0,246.386529632168,1,0.0,0.0,200.0,0,4.36336237228441,0.0,4.36336237228441,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,0,466.0471871824551,0.0,466.0471871824551
2023-01-02 20:00:00,0,256.30298455180554,0.0,256.30298455180554,1,0.0,0.0,200.0,0,7.868146494900566,0.0,7.868146494900566,0,21.089638090526048,0.0,21.089638090526048,1,0.0,0.0,5000.0,0,23.144724167520753,0.0,23.144724167520753,1,0.0,0.0,4500.0
2023-01-02 21:00:00,0,439.0973208902369,0.0,439.0973208902369,0,20.387733221978973,0.0,20.387733221978973,0,4.346452779741748,0.0,4.346452779741748,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,0,22.963958552796583,0.0,22.963958552796583,0,628.6707057336314,0.0,628.6707057336314
2023-01-02 22:00:00,0,183.67189173369587,0.0,183.67189173369587,0,28.147687615840677,0.0,28.147687615840677,0,5.161081952925208,0.0,5.161081952925208,0,15.993545648748892,0.0,15.993545648748892,0,593.7696907938468,0.0,593.7696907938468,0,16.30551363187988,0.0,16.30551363187988,0,348.95007866391313,0.0,348.95007866391313
2023-01-02 23:00:00,1,0.0,0.0,3500.0,0,24.939022454285052,0.0,24.939022454285052,1,0.0,0.0,60.0,0,19.02179852372581,0.0,19.02179852372581,0,261.20782891868225,0.0,261.20782891868225,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-03 00:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,0.0,60.0,0,9.855099429799008,0.0,9.855099429799008,0,609.2919591986985,0.0,609.2919591986985,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-03 01:00:00,0,349.7698289767955,0.0,349.7698289767955,1,0.0,0.0,200.0,0,8.048973864306086,0.0,8.048973864306086,1,0.0,0.0,150.0,0,674.4093846545582,0.0,674.4093846545582,0,16.6041053587597,0.0,16.6041053587597,1,0.0,0.0,4500.0
2023-01-03 02:00:00,1,0.0,0.0,3500.0,0,11.064033870387416,0.0,11.064033870387416,0,7.6001591427462,0.0,7.6001591427462,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,0,26.60012749175912,0.0,26.60012749175912,1,0.0,0.0,4500.0
2023-01-03 03:00:00,0,324.2383392957808,0.0,324.2383392957808,0,17.439418363548715,0.0,17.439418363548715,0,8.917404043416298,0.0,8.917404043416298,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,0,42.64791690871732,0.0,42.64791690871732,1,0.0,0.0,4500.0
2023-01-03 04:00:00,0,344.0052314661171,0.0,344.0052314661171,0,26.513089254029236,0.0,26.513089254029236,1,0.0,0.0,60.0,0,21.763526801279244,0.0,21.763526801279244,0,669.0232949056185,0.0,669.0232949056185,1,0.0,0.0,300.0,0,301.92211290940327,0.0,301.92211290940327
2023-01-03 05:00:00,1,0.0,0.0,3500.0,0,23.67793471031792,0.0,23.67793471031792,0,7.710654750271529,0.0,7.710654750271529,0,11.158024596682772,0.0,11.158024596682772,0,646.7659418832359,0.0,646.7659418832359,0,19.599958312756357,0.0,19.599958312756357,0,380.5375485921746,0.0,380.5375485921746
2023-01-03 06:00:00,0,200.4402410878427,0.0,200.4402410878427,1,0.0,0.0,200.0,1,0.0,0.0,60.0,0,10.061738091568541,0.0,10.061738091568541,0,605.9799031807544,0.0,605.9799031807544,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-03 07:00:00,0,378.10992916824523,0.0,378.10992916824523,0,11.4606199135947,0.0,11.4606199135947,0,6.3538634570232375,0.0,6.3538634570232375,0,18.178377621791967,0.0,18.178377621791967,0,596.0943646637176,0.0,596.0943646637176,0,29.5302326381715,0.0,29.5302326381715,1,0.0,0.0,4500.0
2023-01-03 08:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,0,3.1433628928106465,0.0,3.1433628928106465,1,0.0,0.0,150.0,0,349.56914884187324,0.0,349.56914884187324,0,28.693766644369873,0.0,28.693766644369873,1,0.0,0.0,4500.0
2023-01-03 09:00:00,0,410.8785375086306,0.0,410.8785375086306,0,25.87091194988608,0.0,25.87091194988608,0,7.464162075486164,0.0,7.464162075486164,1,0.0,0.0,150.0,0,380.20426464630975,0.0,380.20426464630975,0,29.24699451743578,0.0,29.24699451743578,1,0.0,0.0,4500.0
2023-01-03 10:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,0.0,60.0,0,18.646934453004043,0.0,18.646934453004043,0,339.6381580832649,0.0,339.6381580832649,0,27.15892282039355,0.0,27.15892282039355,1,0.0,0.0,4500.0
2023-01-03 11:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,0,7.884912688903828,0.0,7.884912688903828,0,9.436853579516482,0.0,9.436853579516482,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-03 12:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,0,4.569498729778615,0.0,4.569498729778615,0,18.414665400323337,0.0,18.414665400323337,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-03 13:00:00,0,345.51216517134725,0.0,345.51216517134725,1,0.0,0.0,200.0,0,4.250440839784443,0.0,4.250440839784443,0,22.495229143684433,0.0,22.495229143684433,0,563.7372737052543,0.0,563.7372737052543,1,0.0,707.4356761988795,1007.4356761988795,1,0.0,0.0,4500.0
2023-01-03 14:00:00,1,0.0,0.0,3500.0,0,24.916381705692025,0.0,24.916381705692025,1,0.0,0.0,60.0,0,17.055655070721134,0.0,17.055655070721134,1,0.0,0.0,5000.0,0,34.38041035829817,0.0,34.38041035829817,0,498.2488741124393,0.0,498.2488741124393
2023-01-03 15:00:00,0,307.48229882008377,0.0,307.48229882008377,0,12.748528366534314,0.0,12.748528366534314,1,0.0,0.0,60.0,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,0,308.16236791481714,0.0,308.16236791481714
2023-01-03 16:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,0.0,60.0,0,12.19300631233781,0.0,12.19300631233781,1,0.0,0.0,5000.0,1,0.0,722.4998159817383,1022.4998159817383,0,571.9109768283616,0.0,571.9109768283616
2023-01-03 17:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,0.0,60.0,0,11.665053584954082,0.0,11.665053584954082,0,730.2631977183695,0.0,730.2631977183695,1,0.0,611.5190878971383,911.5190878971383,0,608.4848059331374,0.0,608.4848059331374
2023-01-03 18:00:00,0,207.90926914880058,0.0,207.90926914880058,1,0.0,0.0,200.0,0,3.4966260697711826,0.0,3.4966260697711826,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,0,40.01370824374735,0.0,40.01370824374735,1,0.0,0.0,4500.0
2023-01-03 19:00:00,1,0.0,0.0,3500.0,0,14.543078718698702,0.0,14.543078718698702,1,0.0,0.0,60.0,0,16.83588035378905,0.0,16.83588035378905,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-03 20:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,0,5.836371004735563,0.0,5.836371004735563,0,17.117232841970928,0.0,17.117232841970928,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,0,480.91323856097273,0.0,480.91323856097273
2023-01-03 21:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,0.0,60.0,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,0,22.61046306934945,0.0,22.61046306934945,1,0.0,0.0,4500.0
2023-01-03 22:00:00,0,491.7985803209961,0.0,491.7985803209961,0,16.848776461768917,0.0,16.848776461768917,1,0.0,0.0,60.0,0,7.678223393699588,0.0,7.678223393699588,0,290.89627251717604,0.0,290.89627251717604,0,44.92589936364262,0.0,44.92589936364262,1,0.0,0.0,4500.0
2023-01-03 23:00:00,1,0.0,0.0,3500.0,0,25.605945171759547,0.0,25.605945171759547,1,0.0,0.0,60.0,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,0,43.66602779770174,0.0,43.66602779770174,0,519.4993173342598,0.0,519.4993173342598
2023-01-04 00:00:00,1,0.0,0.0,3500.0,0,18.213005446903214,0.0,18.213005446903214,0,7.458188311976316,0.0,7.458188311976316,1,0.0,0.0,150.0,0,297.66465595370545,0.0,297.66465595370545,0,35.277966924935704,0.0,35.277966924935704,0,555.9010661079433,0.0,555.9010661079433
2023-01-04 01:00:00,0,365.32713154533957,0.0,365.32713154533957,0,13.58416335680897,0.0,13.58416335680897,0,6.519017589428929,0.0,6.519017589428929,1,0.0,0.0,150.0,0,436.42110305350116,0.0,436.42110305350116,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-04 02:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,0,6.521172778195972,0.0,6.521172778195972,0,20.312340625465904,0.0,20.312340625465904,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-04 03:00:00,0,472.3953486853477,0.0,472.3953486853477,1,0.0,0.0,200.0,0,3.568828361643921,0.0,3.568828361643921,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,0,21.482475099413964,0.0,21.482475099413964,1,0.0,0.0,4500.0
2023-01-04 04:00:00,1,0.0,0.0,3500.0,0,26.4400891117513,0.0,26.4400891117513,1,0.0,0.0,60.0,0,10.085637206092635,0.0,10.085637206092635,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-04 05:00:00,0,457.4150511127392,0.0,457.4150511127392,1,0.0,0.0,200.0,0,3.8484271455636048,0.0,3.8484271455636048,1,0.0,0.0,150.0,0,575.2270194906492,0.0,575.2270194906492,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-04 06:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,0.0,60.0,0,11.742015735620885,0.0,11.742015735620885,0,585.1820693829388,0.0,585.1820693829388,0,23.715529710673415,0.0,23.715529710673415,0,426.73681812373644,0.0,426.73681812373644
2023-01-04 07:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,0.0,60.0,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,0,672.4432903445479,0.0,672.4432903445479
2023-01-04 08:00:00,0,261.18095400319123,0.0,261.18095400319123,1,0.0,0.0,200.0,0,4.438289412228034,0.0,4.438289412228034,0,13.63628834713402,0.0,13.63628834713402,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,0,560.0344109921289,0.0,560.0344109921289
2023-01-04 09:00:00,1,0.0,0.0,3500.0,0,25.769495517760415,0.0,25.769495517760415,1,0.0,0.0,60.0,0,22.43883309641715,0.0,22.43883309641715,1,0.0,9161.65813669735,14161.65813669735,1,0.0,0.0,300.0,0,584.9261580913353,0.0,584.9261580913353
2023-01-04 10:00:00,0,524.521110896855,0.0,524.521110896855,1,0.0,0.0,200.0,1,0.0,0.0,60.0,0,16.402922321702388,0.0,16.402922321702388,0,517.0392484329732,0.0,517.0392484329732,0,41.755891419140085,0.0,41.755891419140085,0,369.19227934459656,0.0,369.19227934459656
2023-01-04 11:00:00,0,443.2629973299887,0.0,443.2629973299887,1,0.0,0.0,200.0,0,8.751980039255393,0.0,8.751980039255393,0,18.521689507993518,0.0,18.521689507993518,1,0.0,0.0,5000.0,0,30.218505874957604,0.0,30.218505874957604,0,367.3508553421739,0.0,367.3508553421739
2023-01-04 12:00:00,0,231.85113113064503,0.0,231.85113113064503,1,0.0,0.0,200.0,1,0.0,0.0,60.0,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,0,22.609023048539004,0.0,22.609023048539004,1,0.0,0.0,4500.0
2023-01-04 13:00:00,1,0.0,0.0,3500.0,0,16.254574881483457,0.0,16.254574881483457,1,0.0,0.0,60.0,0,21.070754631929443,0.0,21.070754631929443,1,0.0,0.0,5000.0,1,0.0,0.0,300.0,1,0.0,0.0,4500.0
2023-01-04 14:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,0,3.1044177679424214,0.0,3.1044177679424214,1,0.0,0.0,150.0,0,513.9778065096023,0.0,513.9778065096023,0,43.03659519341099,0.0,43.03659519341099,1,0.0,0.0,4500.0
2023-01-04 15:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,0,4.961953036966332,0.0,4.961953036966332,1,0.0,0.0,150.0,0,445.78153555666904,0.0,445.78153555666904,0,32.32759982193214,0.0,32.32759982193214,1,0.0,0.0,4500.0
2023-01-04 16:00:00,0,367.581681191686,0.0,367.581681191686,1,0.0,0.0,200.0,0,4.278056434107497,0.0,4.278056434107497,0,19.759851201505693,0.0,19.759851201505693,0,712.0467075389457,0.0,712.0467075389457,0,36.2634986721741,0.0,36.2634986721741,1,0.0,0.0,4500.0
2023-01-04 17:00:00,0,182.53484458120633,0.0,182.53484458120633,1,0.0,0.0,200.0,0,7.817021412486376,0.0,7.817021412486376,0,14.155257299935014,0.0,14.155257299935014,0,729.5144778763041,0.0,729.5144778763041,0,34.43350870316295,0.0,34.43350870316295,1,0.0,0.0,4500.0
2023-01-04 18:00:00,1,0.0,0.0,3500.0,0,25.744512731742486,0.0,25.744512731742486,0,3.576295564160994,0.0,3.576295564160994,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,1,0.0,581.7425040548477,881.7425040548477,1,0.0,0.0,4500.0
2023-01-04 19:00:00,0,404.52152936498914,0.0,404.52152936498914,0,24.706988755569668,0.0,24.706988755569668,1,0.0,0.0,60.0,1,0.0,0.0,150.0,1,0.0,0.0,5000.0,0,37.37869591244794,0.0,37.37869591244794,1,0.0,0.0,4500.0
2023-01-04 20:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,0.0,60.0,1,0.0,0.0,150.0,0,266.57440253461914,0.0,266.57440253461914,0,16.352445674901848,0.0,16.352445674901848,1,0.0,0.0,4500.0
2023-01-04 21:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,1,0.0,127.37878681148858,187.37878681148857,1,0.0,0.0,150.0,0,272.4215036398629,0.0,272.4215036398629,1,0.0,0.0,300.0,0,620.4138675520161,0.0,620.4138675520161
2023-01-04 22:00:00,1,0.0,0.0,3500.0,1,0.0,0.0,200.0,0,5.369392305248775,0.0,5.369392305248775,1,0.0,0.0,150.0,0,396.35503583366517,0.0,396.35503583366517,0,26.00713674831648,0.0,26.00713674831648,1,0.0,0.0,4500.0
